matchId,round,timestamp,attacker,action,damage,target,hp_left
M0007,48,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",63,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,48,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",90,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,49,2026-02-27 15:36:06,"Hero Warrior",0,"Enemy Warrior",63,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,49,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",88,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,50,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",60,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,50,2026-02-27 15:36:06,"Enemy Warrior",0,"Hero Warrior",88,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,51,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",57,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,51,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",86,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,52,2026-02-27 15:36:06,"Hero Warrior",0,"Enemy Warrior",57,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,52,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",84,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,53,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",54,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,53,2026-02-27 15:36:06,"Enemy Warrior",0,"Hero Warrior",84,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,54,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",51,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,54,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",82,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,55,2026-02-27 15:36:06,"Hero Warrior",0,"Enemy Warrior",51,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,55,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",80,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,56,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",48,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,56,2026-02-27 15:36:06,"Enemy Warrior",0,"Hero Warrior",80,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,57,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",45,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,57,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",78,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,58,2026-02-27 15:36:06,"Hero Warrior",0,"Enemy Warrior",45,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,58,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",76,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,59,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",42,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,59,2026-02-27 15:36:06,"Enemy Warrior",0,"Hero Warrior",76,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,60,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",39,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,60,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",74,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,61,2026-02-27 15:36:06,"Hero Warrior",0,"Enemy Warrior",39,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,61,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",72,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,62,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",36,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,62,2026-02-27 15:36:06,"Enemy Warrior",0,"Hero Warrior",72,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,63,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",33,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,63,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",70,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,64,2026-02-27 15:36:06,"Hero Warrior",0,"Enemy Warrior",33,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,64,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",68,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,65,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",30,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,65,2026-02-27 15:36:06,"Enemy Warrior",0,"Hero Warrior",68,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,66,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",27,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,66,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",66,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,67,2026-02-27 15:36:06,"Hero Warrior",0,"Enemy Warrior",27,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,67,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",64,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,68,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",24,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,68,2026-02-27 15:36:06,"Enemy Warrior",0,"Hero Warrior",64,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,69,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",21,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,69,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",62,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,70,2026-02-27 15:36:06,"Hero Warrior",0,"Enemy Warrior",21,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,70,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",60,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,71,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",18,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,71,2026-02-27 15:36:06,"Enemy Warrior",0,"Hero Warrior",60,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,72,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",15,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,72,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",58,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,73,2026-02-27 15:36:06,"Hero Warrior",0,"Enemy Warrior",15,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,73,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",56,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,74,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",12,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,74,2026-02-27 15:36:06,"Enemy Warrior",0,"Hero Warrior",56,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,75,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",9,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,75,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",54,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,76,2026-02-27 15:36:06,"Hero Warrior",0,"Enemy Warrior",9,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,76,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",52,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,77,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",6,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,77,2026-02-27 15:36:06,"Enemy Warrior",0,"Hero Warrior",52,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,78,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",3,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,78,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",50,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,79,2026-02-27 15:36:06,"Hero Warrior",0,"Enemy Warrior",3,"no damage / recover","Hero Warrior vs Enemy Warrior"
M0007,79,2026-02-27 15:36:06,"Enemy Warrior",2,"Hero Warrior",48,"damage dealt","Hero Warrior vs Enemy Warrior"
M0007,80,2026-02-27 15:36:06,"Hero Warrior",3,"Enemy Warrior",0,"damage dealt","Hero Warrior vs Enemy Warrior"
M0008,1,2026-02-27 15:41:25,"Hero Warrior",5,"Enemy Mage",83,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,1,2026-02-27 15:41:25,"Enemy Mage",4,"Hero Warrior",100,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,2,2026-02-27 15:41:25,"Hero Warrior",5,"Enemy Mage",78,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,2,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",98,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,3,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",76,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,3,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",96,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,4,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",74,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,4,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",94,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,5,2026-02-27 15:41:25,"Hero Warrior",5,"Enemy Mage",69,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,5,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",92,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,6,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",67,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,6,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",90,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,7,2026-02-27 15:41:25,"Hero Warrior",5,"Enemy Mage",62,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,7,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",88,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,8,2026-02-27 15:41:25,"Hero Warrior",5,"Enemy Mage",57,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,8,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",86,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,9,2026-02-27 15:41:25,"Hero Warrior",5,"Enemy Mage",52,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,9,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",84,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,10,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",50,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,10,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",82,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,11,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",48,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,11,2026-02-27 15:41:25,"Enemy Mage",0,"Hero Warrior",82,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,12,2026-02-27 15:41:25,"Hero Warrior",0,"Enemy Mage",48,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,12,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",80,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,13,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",46,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,13,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",78,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,14,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",44,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,14,2026-02-27 15:41:25,"Enemy Mage",0,"Hero Warrior",78,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,15,2026-02-27 15:41:25,"Hero Warrior",0,"Enemy Mage",44,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,15,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",76,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,16,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",42,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,16,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",74,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,17,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",40,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,17,2026-02-27 15:41:25,"Enemy Mage",0,"Hero Warrior",74,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,18,2026-02-27 15:41:25,"Hero Warrior",0,"Enemy Mage",40,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,18,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",72,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,19,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",38,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,19,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",70,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,20,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",36,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,20,2026-02-27 15:41:25,"Enemy Mage",0,"Hero Warrior",70,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,21,2026-02-27 15:41:25,"Hero Warrior",0,"Enemy Mage",36,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,21,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",68,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,22,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",34,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,22,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",66,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,23,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",32,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,23,2026-02-27 15:41:25,"Enemy Mage",0,"Hero Warrior",66,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,24,2026-02-27 15:41:25,"Hero Warrior",0,"Enemy Mage",32,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,24,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",64,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,25,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",30,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,25,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",62,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,26,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",28,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,26,2026-02-27 15:41:25,"Enemy Mage",0,"Hero Warrior",62,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,27,2026-02-27 15:41:25,"Hero Warrior",0,"Enemy Mage",28,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,27,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",60,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,28,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",26,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,28,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",58,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,29,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",24,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,29,2026-02-27 15:41:25,"Enemy Mage",0,"Hero Warrior",58,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,30,2026-02-27 15:41:25,"Hero Warrior",0,"Enemy Mage",24,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,30,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",56,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,31,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",22,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,31,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",54,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,32,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",20,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,32,2026-02-27 15:41:25,"Enemy Mage",0,"Hero Warrior",54,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,33,2026-02-27 15:41:25,"Hero Warrior",0,"Enemy Mage",20,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,33,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",52,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,34,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",18,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,34,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",50,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,35,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",16,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,35,2026-02-27 15:41:25,"Enemy Mage",0,"Hero Warrior",50,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,36,2026-02-27 15:41:25,"Hero Warrior",0,"Enemy Mage",16,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,36,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",48,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,37,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",14,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,37,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",46,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,38,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",12,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,38,2026-02-27 15:41:25,"Enemy Mage",0,"Hero Warrior",46,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,39,2026-02-27 15:41:25,"Hero Warrior",0,"Enemy Mage",12,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,39,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",44,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,40,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",10,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,40,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",42,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,41,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",8,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,41,2026-02-27 15:41:25,"Enemy Mage",0,"Hero Warrior",42,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,42,2026-02-27 15:41:25,"Hero Warrior",0,"Enemy Mage",8,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,42,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",40,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,43,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",6,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,43,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",38,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,44,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",4,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,44,2026-02-27 15:41:25,"Enemy Mage",0,"Hero Warrior",38,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,45,2026-02-27 15:41:25,"Hero Warrior",0,"Enemy Mage",4,"no damage / recover","Hero Warrior vs Enemy Mage"
M0008,45,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",36,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,46,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",2,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,46,2026-02-27 15:41:25,"Enemy Mage",2,"Hero Warrior",34,"damage dealt","Hero Warrior vs Enemy Mage"
M0008,47,2026-02-27 15:41:25,"Hero Warrior",2,"Enemy Mage",0,"damage dealt","Hero Warrior vs Enemy Mage"
